title,description,cleaned_text
Agile Delivery Manager (all genders),"Location: Vienna - Working-Hours: Full-time - Occupation Area: IT - Company: Erste Digital - The future of banking is digital, and IT is the key to this change. Erste Digital is the digital enabler that drives innovative IT solutions for Erste Group, the leading banking group in CEE",location vienna working hour full time upation area company erste digital future banking digital key change erste digital digital enabler drive innovative solution erste group leading banking group cee
Firmenkundenbetreuer Corporates (m/w/d),"Sie betreuen bestehende Corporate und akquirieren zielgerichtet Neukunden … Betreuung von Corporates in einer Bank, in der Unternehmensberatung oder in … Unternehmens als Bindeglied zur Bank oder konnten mehrjährige Erfahrungswerte … ",sie betreuen bestehende corporate und akquirieren zielgerichtet neukunden betreuung von corporates einer bank der unternehmensberatung oder unternehmens al bindeglied zur bank oder konnten mehrj hrige erfahrungswerte
Chef de Partie (m/w/d),"Klagenfurt , Vollzeit , mit Berufserfahrungen - Diese Aufgaben erwarten Sie - Mitgestaltung der monatlichen à la Carte Karte - Erstellung der monatlichen Kücheninventur - Koordination sämtlicher Vorbereitungsarbeiten - Zubereitung und Anrichten von Speisen nach Vorgabe",klagenfurt vollzeit mit berufserfahrungen diese aufgaben erwarten sie mitgestaltung der monatlichen la carte karte erstellung der monatlichen k cheninventur koordination mtlicher vorbereitungsarbeiten zubereitung und anrichten von speisen nach vorgabe
IT Software Developer,"Neu- und Weiterentwicklung von Software-Produkten im Großrechnerbereich mit der Beteiligung am gesamten Software-Entwicklungsprozess (Analyse, Abstimmung … Ausarbeitung und Abstimmung von technischen Lösungswegen mit unseren Kunden",neu und weiterentwicklung von software produkten im gro rechnerbereich mit der beteiligung gesamten software entwicklungsprozess analyse abstimmung ausarbeitung und abstimmung von technischen l sungswegen mit unseren kunden
Kreditrisikomanagement (m/w/d),"Laufende Planung, Steuerung/Limitierung und Überwachung des Kreditrisikos - Selbstständige Risiko- und Bonitätsanalysen - Abgabe einer zustimmenden oder ablehnenden Äußerung zu Kreditanträgen … Überprüfung Kreditraten in Bezug auf das OeNB Meldewesen",laufende planung steuerung limitierung und berwachung de kreditrisikos selbstst ndige risiko und bonit tsanalysen abgabe einer zustimmenden oder ablehnenden u erung zu kreditantr gen berpr fung kreditraten bezug auf da oenb meldewesen
Kundenservice Garantie-/Kreditversicherung (m/w/d),"Unterstützung der Geschäftsleitung in administrativen und organisatorischen Belangen * Kundenberatung und -betreuung von Gewerbekunden * Ansprechpartner der Kunden bei Fragen und Anforderungen … Erfahrung im Bereich Bank-, Finanzdienstleistung von Vorteil",unterst tzung der gesch ftsleitung administrativen und organisatorischen belangen kundenberatung und betreuung von gewerbekunden ansprechpartner der kunden bei fragen und anforderungen erfahrung im bereich bank finanzdienstleistung von vorteil
KundenbetreuerIn Versicherung - Vollzeit,"Zu Ihren Aufgaben zählt die Betreuung unseres bestehenden Firmenkundenportfolios (vorzugsweise im Gewerbebereich), Ausbau der Geschäftsbeziehungen sowie … Ebenso zählt die vorbereitende Schadenerledigung Ihrer zugeordneten Kunden zum Verantwortungsbereich dieser Position",zu ihren aufgaben z hlt die betreuung unseres bestehenden firmenkundenportfolios vorzugsweise im gewerbebereich ausbau der gesch ftsbeziehungen sowie ebenso z hlt die vorbereitende schadenerledigung ihrer zugeordneten kunden zum verantwortungsbereich dieser position
Firmenkundenbetreuer (m/w/d),sind eine erfolgreiche und zukunftsorientierte internationale Bank - haben flexible Arbeitszeiten - bieten Ihnen eine marktkonforme Bezahlung entsprechend Ihrer Qualifikation und Erfahrung. Auf jeden Fall ein Jahresbruttogehalt ab € 42.000 und attraktive Sozialleistungen,sind eine erfolgreiche und zukunftsorientierte internationale bank haben flexible arbeitszeiten bieten ihnen eine marktkonforme bezahlung entsprechend ihrer qualifikation und erfahrung auf jeden fall ein jahresbruttogehalt ab und attraktive sozialleistungen
Business Consultant Financial Services (m/w/d),"Strategische Geschäftsmodelle im Kontext herausfordernder Transformationsprozesse gemeinsam mit dem Management, wesentlichen Kapitalgebern betroffener … oder ein Schwerpunkt im Studium von Vorteil, insbesondere in den Bereichen Banksteuerung, Risikomanagement, Treasury oder Asset-Liability-Management",strategische gesch ftsmodelle im kontext herausfordernder transformationsprozesse gemeinsam mit dem management wesentlichen kapitalgebern betroffener oder ein schwerpunkt im studium von vorteil insbesondere den bereichen banksteuerung risikomanagement treasury oder asset liability management
Sachbearbeiter (m/w/d) Risikomanagement,"Identifizierung, Analyse, Bewertung und Monitoring von Risiken … Abgeschlossene Ausbildung in einem der folgenden Bereiche: Betriebswirtschaftslehre / Bankbetriebslehre mit Schwerpunkt Risk Management / Risk Controlling oder … ",identifizierung analyse bewertung und monitoring von risiken abgeschlossene ausbildung einem der folgenden bereiche betriebswirtschaftslehre bankbetriebslehre mit schwerpunkt risk management risk controlling oder
Compliance Mitarbeiter - AML Transaction Monitoring (m/w/d),"Unterstützung bei sämtlichen Aktivitäten zur Bekämpfung von Geldwäsche … Im Studium bzw. kurz vor Abschluß oder bereits abgeschlossenes Hochschulstudium, idealerweise mit relevanter Spezialisierung (z.B. Finanzmärkte, Bankwesen)",unterst tzung bei mtlichen aktivit ten zur bek mpfung von geldw sche im studium bzw kurz vor abschlu oder bereits abgeschlossenes hochschulstudium idealerweise mit relevanter spezialisierung z b finanzm rkte bankwesen
Firmenkundenbetreuer Junior (m/w/d),"Betreuen und beraten Sie aktiv und professionell Geschäftskunden mit der Zielsetzung einer engen, auf gegenseitigem Vertrauen basierenden Kundenbeziehung - Analysieren und bewerten Sie Kundenwünsche im Finanzierungs- und Veranlagungsgeschäft hinsichtlich betriebswirtschaftlicher, risiko- und … ",betreuen und beraten sie aktiv und professionell gesch ftskunden mit der zielsetzung einer engen auf gegenseitigem vertrauen basierenden kundenbeziehung analysieren und bewerten sie kundenw nsche im finanzierungs und veranlagungsgesch ft hinsichtlich betriebswirtschaftlicher risiko und
Servicemitarbeiter:in (Pool Service),In dieser Position unterstützen Sie unser Service-Team in den unterschiedlichsten Themengebieten. Sie sind Ansprechperson für unsere Kund:innen und wickeln den gesamten Servicebereich ab … Die Sicherheit einer selbständigen Raiffeisenbank,dieser position unterst tzen sie unser service team den unterschiedlichsten themengebieten sie sind ansprechperson f r unsere kund innen und wickeln den gesamten servicebereich ab die sicherheit einer selbst ndigen raiffeisenbank
Assistenz der Kommerzkundenabteilung (w/m/d) - RB Waldviertel Mitte,"kontinuierliche Marktbeobachtung und Beschaffung sowie Verarbeitung fachlicher und gesellschaftspolitischer Informationen - UNSER ANGEBOT: MEHR ERLEBEN - Was uns ausmacht … abgeschlossene kaufmännische Ausbildung mit Matura (HAK, HLW, HLF) oder abgeschlossene Lehre „Bankkauffrau",kontinuierliche marktbeobachtung und beschaffung sowie verarbeitung fachlicher und gesellschaftspolitischer informationen unser angebot mehr erleben un ausmacht abgeschlossene kaufm nnische ausbildung mit matura hak hlw hlf oder abgeschlossene lehre bankkauffrau
Back Office Mitarbeiter (m/w/d),Abwicklung und unterstützung des Tagesgeschäftes - Beratung und fachliche Unterstützung von Prozesspartnern und Raiffeisenbanken - Projektmitarbeit und Umsetzung von Prozessoptimierungen - Unterstützung der Qualitätssicherung in deinem Bereich,abwicklung und unterst tzung de tagesgesch ftes beratung und fachliche unterst tzung von prozesspartnern und raiffeisenbanken projektmitarbeit und umsetzung von prozessoptimierungen unterst tzung der qualit tssicherung deinem bereich
Junior Lohnverrechner:in (m/w/d),Möchten Sie folgende Aufgaben übernehmen? * Sie sind Teil eines mehrköpfigen Lohnverrechnungs-Teams und unterstützen bei der Durchführung der monatlichen inner- und außerbetrieblichen Entgeltabrechnung … Raiffeisen Landesbank Kärnten Personal,chten sie folgende aufgaben bernehmen sie sind teil eines mehrk pfigen lohnverrechnungs team und unterst tzen bei der durchf hrung der monatlichen inner und au erbetrieblichen entgeltabrechnung raiffeisen landesbank k rnten personal
Buchhalter (m/w/d) mindestens 25 Stunden/Woche,"Laufende Buchhaltung der zugeteilten Objekte (Kreditoren- und Debitorenbuchhaltung) - Zahlungslauf und Bankbuchung - Vorschreibungen und Mahnwesen … Attraktive Sozialleistungen wie Mittagstischzuschuss, Mitarbeiterrabatte (Fitness, Apotheke, Erste Bank)",laufende buchhaltung der zugeteilten objekte kreditoren und debitorenbuchhaltung zahlungslauf und bankbuchung vorschreibungen und mahnwesen attraktive sozialleistungen wie mittagstischzuschuss mitarbeiterrabatte fitness apotheke erste bank
Treasury Expert:in,Management der Liquidität sowie Weiterentwicklung der Liquiditätssteuerung - Mitarbeit bei Kapitalmarkttransaktionen - Teilnahme an Projekten der RLB Tirol sowie der Raiffeisenbankengruppe Österreich - Laufende Beobachtung und Analyse der Finanzmärkte,management der liquidit sowie weiterentwicklung der liquidit tssteuerung mitarbeit bei kapitalmarkttransaktionen teilnahme projekten der rlb tirol sowie der raiffeisenbankengruppe sterreich laufende beobachtung und analyse der finanzm rkte
Kundenbetreuung (w/m/d) Privatkunden - RRB Wiener Neustadt-Schneebergland,"Laufende Betreuung unserer Filialen zur Überwachung des Gebäude- und technischen Anlagezustandes - Planung und Projektbetreuung für Reparaturen, Instandhaltung, Umbau, Sanierungs- und Sonderprojekte … Bankerfahrung mindestens 3 Jahre",laufende betreuung unserer filialen zur berwachung de geb ude und technischen anlagezustandes planung und projektbetreuung f r reparaturen instandhaltung umbau sanierungs und sonderprojekte bankerfahrung mindestens jahre
Mitarbeiter Versandservice (w/m/x),Aufteilung des Posteinganges - Werbemittelversand - Kuvertierung und Frankierung der Ausgangspost - Durchführung von Drucken - Transporttätigkeiten … Ausgeprägte Kundenorientierung und Teamfähigkeit - Hohes Maß an Genauigkeit - Selbstständige und zuverlässige Arbeitsweise,aufteilung de posteinganges werbemittelversand kuvertierung und frankierung der ausgangspost durchf hrung von drucken transportt tigkeiten ausgepr gte kundenorientierung und teamf higkeit hohes genauigkeit selbstst ndige und zuverl ssige arbeitsweise
Techniker / Mechatroniker / Elektriker Für Leiterplatten Industrie (m/w/d),"Techniker / Mechatroniker / Elektriker – in der Leiterplattenindustrie - Installation von Laserbohrmaschinen, Laminatoren, Siebdruckanlagen etc. - Professionelle Betreuung und Wartung von Laserbohrmaschinen, Laminatoren, Siebdruckanlagen etc … Firmenbuch Nr.: FN 97059i Raiffeisen Bank Erste Bank",techniker mechatroniker elektriker der leiterplattenindustrie installation von laserbohrmaschinen laminatoren siebdruckanlagen etc professionelle betreuung und wartung von laserbohrmaschinen laminatoren siebdruckanlagen etc firmenbuch nr fn raiffeisen bank erste bank
Mitarbeiter Buchhaltung / Meldewesen (m/w/d),"Wartung, Verarbeitung und Kontrolle der relevanten Daten - Meldungen an die OeNB, BMF, ESA - Arbeiten im Rahmen der monatlichen und quartalsweisen Abschlüsse - Arbeiten im Rahmen der Jahresabschlusserstellung und -prüfung, der UGB-Rechnungslegung und UGB-Konzernrechnungslegung",wartung verarbeitung und kontrolle der relevanten daten meldungen die oenb bmf esa arbeiten im rahmen der monatlichen und quartalsweisen abschl sse arbeiten im rahmen der jahresabschlusserstellung und pr fung der ugb rechnungslegung und ugb konzernrechnungslegung
Assistent:in der Geschäftsleitung,Organisatorische und administrative Tätigkeiten - Schriftliche und telefonische Korrespondenz - Interne Schnittstelle Geschäftsleitung und Team … Die Raiffeisenbank Längenfeld eGen wurde als familienfreundlichster Betrieb vom Land ausgezeichnet,organisatorische und administrative tigkeiten schriftliche und telefonische korrespondenz interne schnittstelle gesch ftsleitung und team die raiffeisenbank l ngenfeld egen wurde al familienfreundlichster betrieb vom land ausgezeichnet
Junior Firmenkundenbetreuer (m/w/d),"Vertiefung im Firmenkundengeschäft durch Unterstützung der Kundenbetreuer:innen bei der umfassenden Betreuung und Beratung von Firmenkund:innen … Abgeschlossene wirtschaftliche Ausbildung (Matura, Studium) und Erfahrung im Bankkundengeschäft (Privatkunden)",vertiefung im firmenkundengesch ft durch unterst tzung der kundenbetreuer innen bei der umfassenden betreuung und beratung von firmenkund innen abgeschlossene wirtschaftliche ausbildung matura studium und erfahrung im bankkundengesch ft privatkunden
Mitarbeiter:in im Kundenservice (m/w/d),"Neukundenakquisition durch aktive Ansprache von Frequenzkund:innen der Filiale und Nutzung verschiedener Kanäle zur Neukundengewinnung - ÜBERZEUGEN SIE UNS FACHLICH UND PERSÖNLICH - Abgeschlossene wirtschaftliche Ausbildung (Matura, Lehre o.ä … Erfahrung im Banken- oder Finanzbereich von Vorteil",neukundenakquisition durch aktive ansprache von frequenzkund innen der filiale und nutzung verschiedener kan le zur neukundengewinnung berzeugen sie un fachlich und pers nlich abgeschlossene wirtschaftliche ausbildung matura lehre erfahrung im banken oder finanzbereich von vorteil
